code,display
342.10,EMIPLEGIA SPASTICA ED EMIPARESI A SEDE EMISFERICA NON SPECIFICATA
342.11,EMIPLEGIA SPASTICA ED EMIPARESI DELL'EMISFERO DOMINANTE
342.12,EMIPLEGIA SPASTICA ED EMIPARESI DELL'EMISFERO NON DOMINANTE
342.8,ALTRA EMIPLEGIA SPECIFICATA
342.80,ALTRA EMIPLEGIA SPECIFICATA ED EMIPARESI A SEDE EMISFERICA NON SPECIFICATA
342.81,ALTRA EMIPLEGIA SPECIFICATA ED EMIPARESI DELL'EMISFERO DOMINANTE
342.82,ALTRA EMIPLEGIA SPECIFICATA ED EMIPARESI DELL'EMISFERO NON DOMINANTE
342.9,"EMIPLEGIA, NON SPECIFICATA"
342.90,EMIPLEGIA NON SPECIFICATA ED EMIPARESI A SEDE EMISFERICA NON SPECIFICATA
342.91,EMIPLEGIA NON SPECIFICATA ED EMIPARESI DELL'EMISFERO DOMINANTE
342.92,EMIPLEGIA NON SPECIFICATA ED EMIPARESI DELL'EMISFERO NON DOMINANTE
343,PARALISI CEREBRALE INFANTILE
343.0,DIPLEGIA CONGENITA
343.1,EMIPLEGIA CONGENITA
343.2,QUADRIPLEGIA CONGENITA
343.3,MONOPLEGIA CONGENITA
343.4,EMIPLEGIA INFANTILE
343.8,ALTRE SPECIFICATE PARALISI CEREBRALI INFANTILI
343.9,"PARALISI CEREBRALE INFANTILE,NON SPECIFICATA"
344,ALTRE SINDROMI PARALITICHE
344.0,QUADRIPLEGIA E TETRAPARESI
344.00,"QUADRIPLEGIA,NON SPECIFICATA"
344.01,"QUADRIPLEGIA,C1 - C4,COMPLETA"
344.02,"QUADRIPLEGIA,C1 - C4,INCOMPLETA"
344.03,"QUADRIPLEGIA,C5 - C7,COMPLETA"
344.04,"QUADRIPLEGIA,C5 - C7,INCOMPLETA"
344.09,ALTRE QUADRIPLEGIE
344.1,PARAPLEGIA
344.2,DIPLEGIA DEGLI ARTI SUPERIORI
344.3,MONOPLEGIA DELL'ARTO INFERIORE
344.30,MONOPLEGIA DELL'ARTO INFERIORE A SEDE EMISFERICA NON SPECIFICATA
344.31,MONOPLEGIA DELL'ARTO INFERIORE DELL'EMISFERO DOMINANTE
344.32,MONOPLEGIA DELL'ARTO INFERIORE DELL'EMISFERO NON DOMINANTE
344.4,MONOPLEGIA DELL'ARTO SUPERIORE
344.40,MONOPLEGIA DELL'ARTO SUPERIORE A SEDE EMISFERICA NON SPECIFICATA
344.41,MONOPLEGIA DELL'ARTO SUPERIORE DELL'EMISFERO DOMINANTE
344.42,MONOPLEGIA DELL'ARTO SUPERIORE DELL'EMISFERO NON DOMINANTE
344.5,MONOPLEGIA NON SPECIFICATA
344.6,CAUDA EQUINA
344.60,CAUDA EQUINA SENZA VESCICA NEUROLOGICA
344.61,CAUDA EQUINA CON VESCICA NEUROLOGICA
344.8,ALTRE SINDROMI PARALITICHE SPECIFICATE
344.81,SINDROME DELL'UOMO INCATENATO
344.89,ALTRA SINDROME PARALITICA SPECIFICATA
344.9,"PARALISI,NON SPECIFICATA"
345,EPILESSIE
345.0,EPILESSIA GENERALIZZATA NON CONVULSIVA
345.00,"EPILESSIA GENERALIZZATA NON CONVULSIVA,SENZA MENZIONE DI EPILESSIA NON TRATTABILE"
345.01,"EPILESSIA GENERALIZZATA NON CONVULSIVA,CON EPILESSIA NON TRATTABILE"
345.1,EPILESSIA GENERALIZZATA CONVULSIVA
345.10,"EPILESSIA GENERALIZZATA CONVULSIVA,SENZA MENZIONE DI EPILESSIA NON TRATTABILE"
345.11,"EPILESSIA GENERALIZZATA CONVULSIVA,CON EPILESSIA NON TRATTABILE"
345.2,"STATO DI PICCOLO MALE,EPILETTICO"
345.3,"STATO DI GRANDE MALE,EPILETTICO"
345.4,"EPILESSIA PARZIALE, CON ALTERAZIONE DELLA COSCIENZA"
345.40,"EPILESSIA PARZIALE,CON MENZIONE DI ALTERAZIONE DELLA COSCIENZA,SENZA MENZIONE DI EPILESSIA NON TRATTABILE"
345.41,"EPILESSIA PARZIALE,CON MENZIONE DI ALTERAZIONE DELLA COSCIENZA,CON EPILESSIA NON TRATTABILE"
345.5,"EPILESSIA PARZIALE, SENZA MENZIONE DI ALTERAZIONE DELLA COSCIENZA"
345.50,"EPILESSIA PARZIALE,SENZA MENZIONE DI ALTERAZIONE DELLA COSCIENZA,SENZA MENZIONE DI EPILESSIA NON TRATTABILE"
345.51,"EPILESSIA PARZIALE,SENZA MENZIONE DI ALTERAZIONE DELLA COSCIENZA,CON EPILESSIA NON TRATTABILE"
345.6,SPASMI INFANTILI
345.60,"SPASMI INFANTILI,SENZA MENZIONE DI EPILESSIA NON TRATTABILE"
345.61,"SPASMI INFANTILI,CON EPILESSIA NON TRATTABILE"
345.7,EPILESSIA PARZIALE CONTINUA
345.70,"EPILESSIA PARZIALE CONTINUA,SENZA MENZIONE DI EPILESSIA NON TRATTABILE"
345.71,"EPILESSIA PARZIALE CONTINUA,CON EPILESSIA NON TRATTABILE"
345.8,ALTRE FORME DI EPILESSIA
345.80,"ALTRE FORME DI EPILESSIA,SENZA MENZIONE DI EPILESSIA NON TRATTABILE"
345.81,"ALTRE FORME DI EPILESSIA,CON EPILESSIA NON TRATTABILE"
345.9,"EPILESSIA, NON SPECIFICATA"
345.90,"EPILESSIA,NON SPECIFICATA,SENZA MENZIONE DI EPILESSIA NON TRATTABILE"
345.91,"EPILESSIA,NON SPECIFICATA,CON EPILESSIA NON TRATTABILE"
346,EMICRANIA
346.0,EMICRANIA CLASSICA
346.00,EMICRANIA CLASSICA SENZA MENZIONE DI EMICRANIA NON TRATTABILE
346.01,EMICRANIA CLASSICA CON EMICRANIA NON TRATTABILE
346.1,EMICRANIA COMUNE
346.10,EMICRANIA COMUNE SENZA MENZIONE DI EMICRANIA NON TRATTABILE
346.11,EMICRANIA COMUNE CON EMICRANIA NON TRATTABILE
346.2,VARIANTI DELL'EMICRANIA
346.20,VARIANTI DELL'EMICRANIA SENZA MENZIONE DI EMICRANIA NON TRATTABILE
346.21,VARIANTI DELL'EMICRANIA CON EMICRANIA NON TRATTABILE
346.8,ALTRE FORME DI EMICRANIA
346.80,ALTRE FORME DI EMICRANIA SENZA MENZIONE DI EMICRANIA NON TRATTABILE
346.81,ALTRE FORME DI EMICRANIA CON EMICRANIA NON TRATTABILE
346.9,EMICRANIA NON SPECIFICATA
346.90,EMICRANIA NON SPECIFICATA SENZA MENZIONE DI EMICRANIA NON TRATTABILE
346.91,EMICRANIA NON SPECIFICATA CON EMICRANIA NON TRATTABILE
347,CATAPLESSIA E NARCOLESSIA
347.0,NARCOLESSIA
347.00,NARCOLESSIA SENZA CATAPLESSIA
347.01,NARCOLESSIA CON CATAPLESSIA
347.1,NARCOLESSIA IN MANIFESTAZIONI CLASSIFICATE ALTROVE
347.10,NARCOLESSIA IN MANIFESTAZIONI CLASSIFICATE ALTROVE SENZA CATAPLESSIA
347.11,NARCOLESSIA IN MANIFESTAZIONI CLASSIFICATE ALTROVE CON CATAPLESSIA
348,ALTRE CONDIZIONI MORBOSE DELL'ENCEFALO
348.0,CISTI CEREBRALI
348.1,DANNO ENCEFALICO DA ANOSSIA
348.2,IPERTENSIONE ENDOCRANICA BENIGNA
348.3,ENCEFALOPATIA NON SPECIFICATA
348.30,ENCEFALOPATIA NON SPECIFICATA
348.31,ENCEFALOPATIA METABOLICA
348.39,ALTRE ENCEFALOPATIE
348.4,COMPRESSIONE DELL'ENCEFALO
348.5,EDEMA CEREBRALE
348.8,ALTRE MANIFESTAZIONI MORBOSE DELL'ENCEFALO
348.9,MANIFESTAZIONI MORBOSE DELL'ENCEFALO NON SPECIFICATE
349,ALTRI E NON SPECIFICATI DISTURBI DEL SISTEMA NERVOSO
349.0,REAZIONE ALLA PUNTURA LOMBARE O SPINALE
349.1,COMPLICAZIONI DEL SISTEMA NERVOSO DA DISPOSITIVI IMPIANTATI CHIRURGICAMENTE
349.2,"DISTURBI DELLE MENINGI,NON CLASSIFICATI ALTROVE"
349.8,ALTRI SPECIFICATI DISTURBI DEL SISTEMA NERVOSO
349.81,RINORREA DEL LIQUIDO CEREBROSPINALE
349.82,ENCEFALOPATIA TOSSICA
349.89,ALTRI SPECIFICATI DISTURBI DEL SISTEMA NERVOSO
349.9,DISTURBI DEL SISTEMA NERVOSO NON SPECIFICATI
350,DISTURBI DEL NERVO TRIGEMINO
350.1,NEVRALGIA DEL TRIGEMINO
350.2,DOLORE FACCIALE ATIPICO
350.8,ALTRI SPECIFICATI DISTURBI DEL NERVO TRIGEMINO
350.9,DISTURBI DEL NERVO TRIGEMINO NON SPECIFICATI
351,DISTURBI DEL NERVO FACCIALE
351.0,PARALISI DI BELL
351.1,GANGLIONITE DEL GANGLIO GENICOLATO
351.8,ALTRI DISTURBI DEL NERVO FACCIALE
351.9,DISTURBI DEL NERVO FACCIALE NON SPECIFICATI
352,DISTURBI DI ALTRI NERVI CRANICI
352.0,DISTURBI DEL NERVO OLFATTORIO (I PAIO)
352.1,NEVRALGIA DEL GLOSSOFARINGEO
352.2,ALTRI DISTURBI DEL GLOSSOFARINGEO (IX PAIO)
352.3,DISTURBI DEL NERVO PNEUMOGASTRICO (X PAIO)
352.4,DISTURBI DEL NERVO ACCESSORIO (XI PAIO)
352.5,DISTURBI DEL NERVO IPOGLOSSO (XII PAIO)
352.6,PARALISI MULTIPLA DEI NERVI CRANICI
352.9,DISTURBI DEI NERVI CRANICI NON SPECIFICATI
353,DISTURBI DELLE RADICI E DEI PLESSI NERVOSI
353.0,LESIONI DEL PLESSO BRACHIALE
353.1,LESIONI DEL PLESSO LOMBOSACRALE
353.2,LESIONI RADICOLARI CERVICALI NON CLASSIFICATE ALTROVE
353.3,LESIONI RADICOLARI TORACICHE NON CLASSIFICATE ALTROVE
353.4,LESIONI RADICOLARI LOMBOSACRALI NON CLASSIFICATE ALTROVE
353.5,AMIOTROFIA NEVRALGICA
353.6,SINDROME DELL'ARTO FANTASMA
353.8,ALTRI DISTURBI DELLE RADICI E DEI PLESSI NERVOSI
353.9,DISTURBI DELLE RADICI E DEI PLESSI NERVOSI NON SPECIFICATI
354,MONONEURITI DELL'ARTO SUPERIORE E MONONEURITI MULTIPLE
354.0,SINDROME DEL TUNNEL CARPALE
354.1,ALTRE LESIONI DEL NERVO MEDIANO
354.2,LESIONE DEL NERVO ULNARE
354.3,LESIONE DEL NERVO RADIALE
354.4,CAUSALGIA DELL'ARTO SUPERIORE
354.5,MONONEURITE MULTIPLA
354.8,ALTRE MONONEURITI DELL'ARTO SUPERIORE
354.9,MONONEURITI DELL'ARTO SUPERIORE NON SPECIFICATE
355,MONONEURITI DELL'ARTO INFERIORE E DI SEDE NON SPECIFICATA
355.0,LESIONE DEL NERVO SCIATICO
355.1,MERALGIA PARESTESICA
355.2,ALTRE LESIONI DEL NERVO FEMORALE
355.3,LESIONE DEL NERVO SCIATICOPOPLITEO ESTERNO
355.4,LESIONE DEL NERVO SCIATICOPOPLITEO INTERNO
355.5,SINDROME DEL TUNNEL TARSALE
355.6,LESIONE DEL NERVO PLANTARE
355.7,ALTRE MONONEURITI DELL'ARTO INFERIORE
355.71,CAUSALGIA DELL'ARTO INFERIORE
355.79,ALTRE MONONEURITI DELL'ARTO INFERIORE
355.8,MONONEURITI DELL'ARTO INFERIORE NON SPECIFICATE
355.9,MONONEURITE DI SEDE NON SPECIFICATA
356,NEUROPATIE PERIFERICHE EREDITARIE ED IDIOPATICHE
356.0,NEUROPATIA PERIFERICA EREDITARIA
356.1,ATROFIA MUSCOLARE PERONEALE
356.2,NEUROPATIA SENSORIALE EREDITARIA
356.3,MALATTIA DI REFSUM
356.4,POLINEUROPATIA IDIOPATICA PROGRESSIVA
356.8,ALTRE SPECIFICATE NEUROPATIE PERIFERICHE IDIOPATICHE
356.9,NEUROPATIA PERIFERICA IDIOPATICA NON SPECIFICATA
357,NEUROPATIE INFIAMMATORIE E TOSSICHE
357.0,POLINEURITE INFETTIVA ACUTA
357.1,POLINEUROPATIA IN CORSO DI COLLAGENOPATIE CON INTERESSAMENTO VASCULITICO
357.2,POLINEUROPATIA IN DIABETE
357.3,POLINEUROPATIA IN TUMORI MALIGNI
357.4,POLINEUROPATIA IN ALTRE MALATTIE CLASSIFICATE ALTROVE
357.5,POLINEUROPATIA ALCOOLICA
357.6,POLINEUROPATIA DA FARMACI
357.7,POLINEUROPATIA DA ALTRI AGENTI TOSSICI
357.8,ALTRE NEUROPATIE TOSSICHE E INFIAMMATORIE
357.81,POLINEUROPATIA DEMIELINIZZANTE INFIAMMATORIA CRONICA
357.82,POLINEUROPATIA IN MALATTIA CRITICA
357.89,ALTRE NEUROPATIE INFIAMMATORIE E TOSSICHE
357.9,NEUROPATIE TOSSICHE E INFIAMMATORIE NON SPECIFICATE
358,DISTURBI NEUROMUSCOLARI
358.0,MIASTENIA GRAVE
358.00,MIASTENIA GRAVE SENZA (ACUTA) ESACERBAZIONE
358.01,MIASTENIA GRAVE CON (ACUTA) ESACERBAZIONE
358.1,SINDROMI MIASTENICHE IN MALATTIE CLASSIFICATE ALTROVE
358.2,DISTURBI NEUROMUSCOLARI DA TOSSICI
358.8,ALTRI SPECIFICATI DISTURBI NEUROMUSCOLARI
358.9,DISTURBI NEUROMUSCOLARI NON SPECIFICATI
359,DISTROFIE MUSCOLARI E ALTRE MIOPATIE
359.0,DISTROFIA MUSCOLARE CONGENITA EREDITARIA
359.1,DISTROFIA MUSCOLARE PROGRESSIVA EREDITARIA
359.2,DISTURBI MIOTONICI
359.3,PARALISI PERIODICA FAMILIARE
359.4,MIOPATIA TOSSICA
359.5,MIOPATIA IN MALATTIE ENDOCRINE CLASSIFICATE ALTROVE
359.6,MIOPATIA INFIAMMATORIA SINTOMATICA IN MALATTIE CLASSIFICATE ALTROVE
359.8,ALTRE MIOPATIE
359.81,MIOPATIA IN MALATTIA CRITICA
359.89,ALTRE MIOPATIE
359.9,MIOPATIA NON SPECIFICATA
360,MALATTIE DEL GLOBO OCULARE
360.0,ENDOFTALMITE PURULENTA
360.00,ENDOFTALMITE PURULENTA NON SPECIFICATA
360.01,ENDOFTALMITE ACUTA
360.02,PANOFTALMITE
360.03,ENDOFTALMITE CRONICA
360.04,ASCESSO VITREALE
360.1,ALTRE ENDOFTALMITI
360.11,UVEITE SIMPATICA
360.12,PANUVEITE
360.13,ENDOFTALMITE PARASSITARIA NON ALTRIMENTI SPECIFICATA
360.14,OFTALMITE NODOSA
360.19,ALTRE ENDOFTALMITI
360.2,MALATTIE DEGENERATIVE DEL GLOBO OCULARE
360.20,MALATTIE DEGENERATIVE DEL GLOBO OCULARE NON SPECIFICATE
360.21,MIOPIA PROGRESSIVA ELEVATA (DEGENERATIVA)
360.23,SIDEROSI
360.24,ALTRE METALLOSI DEL GLOBO OCULARE
360.29,ALTRE MALATTIE DEGENERATIVE DEL GLOBO OCULARE
360.3,IPOTONIA OCULARE
360.30,IPOTONIA OCULARE NON SPECIFICATA
360.31,IPOTONIA OCULARE PRIMARIA
360.32,IPOTONIA DA FISTOLA OCULARE
360.33,IPOTONIA ASSOCIATA CON ALTRI DISTURBI OCULARI
360.34,CAMERA ANTERIORE PIATTA
360.4,ALTERAZIONI DEGENERATIVE DEL GLOBO OCULARE
360.40,"DEGENERAZIONE DEL GLOBO O DELL'OCCHIO,NON SPECIFICATA"
360.41,OCCHIO IPOTONICO CIECO
360.42,OCCHIO IPERTONICO CIECO
360.43,"EMOFTALMO,ECCETTO TRAUMA RECENTE"
360.44,LEUCOCORIA
360.5,"CORPO ESTRANEO INTRAOCULARE, MAGNETICO, RITENUTO (DI VECCHIA DATA)"
360.50,"CORPO ESTRANEO,MAGNETICO,INTRAOCULARE,NON SPECIFICATO"
360.51,"CORPO ESTRANEO,MAGNETICO,NELLA CAMERA ANTERIORE DELL'OCCHIO"
360.52,"CORPO ESTRANEO,MAGNETICO,NELL'IRIDE O NEL CORPO CILIARE"
360.53,"CORPO ESTRANEO,MAGNETICO,NEL CRISTALLINO"
360.54,"CORPO ESTRANEO,MAGNETICO,NEL CORPO VITREO"
360.55,"CORPO ESTRANEO,MAGNETICO,NELLA PARETE POSTERIORE"
360.59,"CORPO ESTRANEO INTRAOCULARE,MAGNETICO,IN ALTRA O PIY SEDI"
360.6,"CORPO ESTRANEO INTRAOCULARE, NON MAGNETICO, RITENUTO (DI VECCHIA DATA)"
360.60,"CORPO ESTRANEO,INTRAOCULARE,NON SPECIFICATO"
360.61,CORPO ESTRANEO NELLA CAMERA ANTERIORE
360.62,CORPO ESTRANEO NELL'IRIDE O NEL CORPO CILIARE
360.63,CORPO ESTRANEO NEL CRISTALLINO
360.64,CORPO ESTRANEO NEL CORPO VITREO
360.65,CORPO ESTRANEO NELLA PARETE POSTERIORE DELL'OCCHIO
360.69,CORPO ESTRANEO INTRAOCULARE IN ALTRA O PIY SEDI
360.8,ALTRE MALATTIE DEL GLOBO OCULARE
360.81,LUSSAZIONE DEL GLOBO OCULARE
360.89,ALTRI DISTURBI DEL GLOBO OCULARE
360.9,MALATTIE DEL GLOBO OCULARE NON SPECIFICATI
361,DISTACCO E ROTTURE DELLA RETINA
361.0,DISTACCO DI RETINA CON ROTTURA RETINICA
361.00,"DISTACCO DELLA RETINA CON ROTTURA RETINICA,NON SPECIFICATO"
361.01,"RECENTE DISTACCO DELLA RETINA,PARZIALE,CON ROTTURA SINGOLA"
361.02,"RECENTE DISTACCO DELLA RETINA,PARZIALE,CON ROTTURE MULTIPLE"
361.03,"DISTACCO RECENTE PARZIALE DELLA RETINA,CON ROTTURA GIGANTE"
361.04,"DISTACCO RECENTE PARZIALE DELLA RETINA,CON DIALISI RETINICA"
361.05,"DISTACCO RECENTE DELLA RETINA,TOTALE O SUBTOTALE"
361.06,"VECCHIO DISTACCO DELLA RETINA,PARZIALE"
361.07,"DISTACCO INVETERATO DELLA RETINA,TOTALE O SUBTOTALE"
361.1,RETINOSCHISI E CISTI DELLA RETINA
361.10,"RETINOSCHISI,NON SPECIFICATA"
361.11,RETINOSCHISI PIANA
361.12,RETINOSCHISI BOLLOSA
361.13,CISTI RETINICHE PRIMARIE
361.14,CISTI RETINICHE SECONDARIE
361.19,ALTRE RETINOSCHISI E CISTI RETINICHE
361.2,DISTACCO SIEROSO DELLA RETINA
361.3,ROTTURE RETINICHE SENZA DISTACCO
361.30,"ROTTURA RETINICA,NON SPECIFICATA"
361.31,FORO ROTONDO RETINICO SENZA DISTACCO
361.32,LACERAZIONE RETINICA A PIEDE DI CAVALLO SENZA DISTACCO
361.33,ROTTURE MULTIPLE DELLA RETINA SENZA DISTACCO
361.8,ALTRE FORME DI DISTACCO RETINICO
361.81,DISTACCO RETINICO DA TRAZIONE
361.89,ALTRE FORME DI DISTACCO DELLA RETINA
361.9,DISTACCO RETINICO NON SPECIFICATO
362,ALTRE MALATTIE DELLA RETINA
362.0,RETINOPATIA DIABETICA
362.01,RETINOPATIA DIABETICA SEMPLICE
362.02,RETINOPATIA DIABETICA PROLIFERATIVA
362.03,RETINOPATIA DIABETICA NON PROLIFERATIVA SAI
362.04,RETINOPATIA DIABETICA NON PROLIFERATIVA LIEVE
362.05,RETINOPATIA DIABETICA NON PROLIFERATIVA MODERATA
362.06,RETINOPATIA DIABETICA NON PROLIFERATIVA SEVERA
362.07,EDEMA MACULARE DIABETICO
362.1,ALTRE RETINOPATIE SEMPLICI E ALTERAZIONI VASCOLARI DELLA RETINA
362.10,RETINOPATIA SEMPLICE NON SPECIFICATA
362.11,RETINOPATIA IPERTENSIVA
362.12,RETINOPATIA ESSUDATIVA
362.13,MODIFICAZIONI DELLA CONFORMAZIONE VASCOLARE DELLA RETINA
362.14,MICROANEURISMI RETINICI NON ALTRIMENTI SPECIFICATI
362.15,TELEANGECTASIA RETINICA
362.16,NEOVASCOLARIZZAZIONE DELLA RETINA NON ALTRIMENTI SPECIFICATA
362.17,ALTRE ANOMALIE MICROVASCOLARI INTRARETINICHE
362.18,VASCULITE RETINICA
362.2,ALTRA RETINOPATIA PROLIFERATIVA
362.21,FIBROPLASIA RETROLENTICOLARE
362.29,ALTRA RETINOPATIA PROLIFERATIVA NON DIABETICA
362.3,OCCLUSIONE VASCOLARE DELLA RETINA
362.30,"OCCLUSIONE VASCOLARE DELLA RETINA,NON SPECIFICATA"
362.31,OCCLUSIONE DELL'ARTERIA CENTRALE DELLA RETINA
362.32,OCCLUSIONE ARTERIOSA DI BRANCA
362.33,OCCLUSIONE ARTERIOSA PARZIALE DELLA RETINA
362.34,OCCLUSIONE TRANSITORIA DELL'ARTERIA DELLA RETINA
362.35,OCCLUSIONE DELLA VENA CENTRALE DELLA RETINA
362.36,OCCLUSIONE VENOSA TRIBUTARIA (DI BRANCA)DELLA RETINA
362.37,INGORGO VENOSO DELLA RETINA
362.4,SEPARAZIONE DEGLI STRATI DELLA RETINA
362.40,"SEPARAZIONE DEGLI STRATI DELLA RETINA,NON SPECIFICATA"
362.41,RETINOPATIA SIEROSA CENTRALE
362.42,DISTACCO SIEROSO DELL'EPITELIO PIGMENTATO DELLA RETINA
362.43,DISTACCO EMORRAGICO DELL'EPITELIO PIGMENTATO DELLA RETINA
362.5,DEGENERAZIONE DELLA MACULA E DEL POLO POSTERIORE DELLA RETINA
362.50,"DEGENERAZIONE MACULARE (SENILE) DELLA RETINA,NON SPECIFICATA"
362.51,DEGENERAZIONE MACULARE SENILE DELLA RETINA NON ESSUDATIVA
362.52,DEGENERAZIONE MACULARE SENILE ESSUDATIVA DELLA RETINA
362.53,DEGENERAZIONE MACULARE CISTOIDE DELLA RETINA
362.54,"CISTI MACULARE,FORO O PSEUDOFORO"
362.55,MACULOPATIA TOSSICA DELLA RETINA
362.56,RAGGRINZIMENTO (PUCKER) MACULARE
362.57,DRUSE (DEGENARITIVE)
362.6,DEGENERAZIONI RETINICHE PERIFERICHE
362.60,"DEGENERAZIONE PERIFERICA DELLA RETINA,NON SPECIFICATA"
362.61,DEGENERAZIONE DELLA RETINA AD ACCIOTTOLATO
362.62,DEGENERAZIONE MICROCISTICA DELLA RETINA
362.63,DEGENERAZIONE DELLA RETINA A GRATICCIATA
362.64,DEGENERAZIONE RETICOLARE SENILE DELLA RETINA
362.65,DEGENERAZIONE PIGMENTARIA SECONDARIA DELLA RETINA
362.66,DEGENERAZIONI SECONDARIE VITREORETINICHE
362.7,DISTROFIE RETINICHE EREDITARIE
362.70,"DISTROFIA RETINICA EREDITARIA,NON SPECIFICATA"
362.71,DISTROFIA RETINICA NELLE LIPIDOSI SISTEMICHE O CEREBRORETINICHE
362.72,DISTROFIA RETINICA IN ALTRE AFFEZIONI E SINDROMI SISTEMICHE
362.73,DISTROFIE VITREORETINICHE
362.74,DISTROFIA RETINICA PIGMENTARIA
362.75,ALTRE DISTROFIE PRIMITIVE DELLA RETINA SENSORIALE
362.76,DISTROFIE PRIMITIVE DELL'EPITELIO PIGMENTALE RETINICO
362.77,DISTROFIE PRIMITIVE DELLA MEMBRANA DI BRUCH
362.8,ALTRE AFFEZIONI RETINICHE
362.81,EMORRAGIA RETINICA
362.82,ESSUDATI E DEPOSITI RETINICI
362.83,EDEMA RETINICO
362.84,ISCHEMIA RETINICA
362.85,DIFETTI FASCICOLARI DI FIBRE NERVOSE RETINICHE
362.89,ALTRE AFFEZIONI DELLA RETINA
362.9,AFFEZIONI NON SPECIFICATE DELLA RETINA
363,"INFIAMMAZIONI CORIORETINICHE, CICATRICI E ALTRE AFFEZIONI DELLA COROIDE"
363.0,CORIORETINITE FOCALE E RETINOCOROIDITE FOCALE
363.00,CORIORETINITE FOCALE NON SPECIFICATA
363.01,"COROIDITE E CORIORETINITE FOCALE,IUXTAPAPILLARE"
363.03,COROIDITE E CORIORETINITE FOCALE DI ALTRO POLO POSTERIORE
363.04,"COROIDITE E CORIORETINITE FOCALE,PERIFERICA"
363.05,"RETINITE E RETINOCOROIDITE FOCALE,IUXTAPAPILLARI"
363.06,"RETINITI E RETINOCOROIDITI FOCALE,MACULARE O PARAMACULARE"
363.07,RETINITE E RETINOCOROIDITE FOCALE DEL POLO POSTERIORE
363.08,"RETINITI E RETINOCOROIDITI FOCALE,PERIFERICA"
363.1,CORIORETINITE E RETINOCOROIDITE DISSEMINATA
363.10,"CORIORETINITE DISSEMINATA,NON SPECIFICATA"
363.11,COROIDITE DISSEMINATA E CORIORETINITE DEL POLO POSTERIORE
363.12,COROIDITE DISSEMINATA E CORIORETINITE PERIFERICA
363.13,COROIDITE DISSEMINATA E CORIORETINITE GENERALIZZATA
363.14,"RETINITI DISSEMINATE E RETINOCOROIDITI,METASTATICHE"
363.15,"RETINITE E RETINOCOROIDITE DISSEMINATA,EPITELIOPATIA PIGMENTARIA"
363.2,ALTRE E NON SPECIFICATE FORME DI CORIORETINITI E RETINOCOROIDITI
363.20,"CORIORETINITE,NON SPECIFICATA"
363.21,INFIAMMAZIONE DELL'ORBICOLO CILIARE
363.22,MALATTIA DI HARADA
363.3,CICATRICI CORIORETINICHE
363.30,"CICATRICE CORIORETINICA,NON SPECIFICATA"
363.31,RETINOPATIA SOLARE
363.32,ALTRE CICATRICI MACULARI DELLA RETINA
363.33,ALTRE CICATRICI DEL POLO POSTERIORE DELLA RETINA
363.34,CICATRICI PERIFERICHE DELLA RETINA
363.35,CICATRICI DISSEMINATE DELLA RETINA
363.4,DEGENERAZIONE COROIDEALI
363.40,DEGENERAZIONE COROIDEALE NON SPECIFICATA
363.41,ATROFIA SENILE DELLA COROIDE
363.42,ATROFIA SECONDARIA DIFFUSA DELLA COROIDE
363.43,STRIE ANGIODI DELLA COROIDE
363.5,DISTROFIE EREDITARIE DELLA COROIDE
363.50,"DISTROFIA O ATROFIA EREDITARIA DELLA COROIDE,NON SPECIFICATA"
363.51,"DISTROFIA CIRCUMPAPILLARE DELLA COROIDE,PARZIALE"
363.52,"DISTROFIA CIRCUMPAPILLARE DELLA COROIDE,TOTALE"
363.53,"DISTROFIA CENTRALE DELLA COROIDE,PARZIALE"
363.54,"ATROFIA CENTRALE DELLA COROIDE,TOTALE"
363.55,COROIDEREMIA
363.56,"ALTRA DISTROFIA DELLA COROIDE DIFFUSA O GENERALIZZATA,PARZIALE"
363.57,"ALTRA DISTROFIA DELLA COROIDE DIFFUSA O GENERALIZZATA,TOTALE"
363.6,EMORRAGIA E ROTTURA DELLA COROIDE
363.61,"EMORRAGIA DELLA COROIDE,NON SPECIFICATA"
363.62,EMORRAGIA ESPULSIVA DELLA COROIDE
363.63,ROTTURA DI COROIDE
363.7,DISTACCO DI COROIDE
363.70,"DISTACCO DI COROIDE,NON SPECIFICATO"
363.71,DISTACCO SIEROSO DELLA COROIDE
363.72,DISTACCO DI COROIDE EMORRAGICO
363.8,ALTRE AFFEZIONI DELLA COROIDE
363.9,AFFEZIONI DELLA COROIDE NON SPECIFICATE
364,AFFEZIONI DELL'IRIDE E DEL CORPO CILIARE
364.0,IRIDOCICLITE ACUTA E SUBACUTA
364.00,"IRIDOCICLITE ACUTA E SUBACUTA,NON SPECIFICATA"
364.01,IRIDOCICLITE PRIMARIA
364.02,IRIDOCICLITE RICORRENTE
364.03,"IRIDOCICLITE SECONDARIA,INFETTIVA"
364.04,"IRIDOCICLITE SECONDARIA,NON INFETTIVA"
364.05,IPOPION
364.1,IRIDOCICLITE CRONICA
364.10,"IRIDOCICLITE CRONICA,NON SPECIFICATA"
364.11,IRIDOCICLITE CRONICA IN MALATTIE CLASSIFICATE ALTROVE
364.2,PARTICOLARI TIPI DI IRIDOCICLITE
364.21,CICLITE ETEROCROMICA DI FUCHS
364.22,CRISI GLAUCOMATOCICLITICA
364.23,IRIDOCICLITE INDOTTA DAL CRISTALLINO
364.24,SINDROME DI VOGT-KOYANAGI
364.3,IRIDOCICLITE NON SPECIFICATA
